Date, Open, High, Low, Close
08/27/21, 15305.75, 15447.03, 15292.74, 15432.95
08/26/21, 15348.99, 15369.28, 15265.23, 15278.52
08/25/21, 15384.83, 15404.36, 15341.92, 15368.92
08/24/21, 15338.92, 15384.42, 15319.56, 15357.68
08/23/21, 15140.14, 15341.47, 15140.14, 15312.82
08/20/21, 14974.06, 15103.93, 14968.87, 15092.57
08/19/21, 14773.19, 15000.19, 14773.19, 14933.94
08/18/21, 14975.02, 15039.90, 14846.51, 14857.92
08/17/21, 15018.94, 15062.70, 14906.22, 15002.83
08/16/21, 15090.05, 15142.03, 14931.15, 15140.77
08/13/21, 15101.84, 15150.48, 15079.31, 15136.68
08/12/21, 15012.60, 15097.91, 14956.25, 15088.98
08/11/21, 15101.82, 15127.78, 14972.60, 15027.76
08/10/21, 15157.37, 15169.45, 15010.16, 15053.58
08/09/21, 15136.14, 15154.68, 15081.75, 15133.11
08/06/21, 15125.74, 15162.34, 15063.02, 15109.36
08/05/21, 15105.40, 15184.27, 15083.84, 15181.64
08/04/21, 15059.17, 15117.38, 15017.14, 15083.39
08/03/21, 14997.20, 15063.66, 14864.53, 15061.42
08/02/21, 15046.10, 15059.89, 14945.13, 14963.62
07/30/21, 14882.39, 14990.86, 14882.39, 14959.90
07/29/21, 15015.30, 15091.96, 15004.42, 15048.36
07/28/21, 15005.17, 15078.85, 14913.55, 15018.10
07/27/21, 15103.01, 15107.74, 14787.81, 14956.97
07/26/21, 15088.28, 15142.35, 15048.23, 15125.95
07/23/21, 15004.43, 15125.84, 14948.03, 15111.79
07/22/21, 14865.47, 14941.38, 14865.47, 14940.17
07/21/21, 14723.67, 14843.17, 14710.11, 14842.63
07/20/21, 14601.33, 14790.60, 14530.78, 14728.21
07/19/21, 14517.96, 14578.96, 14455.07, 14549.09
07/16/21, 14842.08, 14875.97, 14667.10, 14681.38
07/15/21, 14903.49, 14907.51, 14717.55, 14794.69
07/14/21, 14984.86, 15001.13, 14871.73, 14900.44
07/13/21, 14871.04, 15002.28, 14843.80, 14874.54
07/12/21, 14878.71, 14899.46, 14813.79, 14877.89
07/09/21, 14709.33, 14838.72, 14685.53, 14826.09
07/08/21, 14577.67, 14763.67, 14551.76, 14722.14
07/07/21, 14889.76, 14891.19, 14735.75, 14810.54
07/06/21, 14755.15, 14797.45, 14635.31, 14786.36
07/02/21, 14633.51, 14738.14, 14626.82, 14727.63
07/01/21, 14530.63, 14576.65, 14483.43, 14560.05
06/30/21, 14560.07, 14582.30, 14530.87, 14554.80
06/29/21, 14523.63, 14575.19, 14481.84, 14572.75
06/28/21, 14401.63, 14530.07, 14400.59, 14524.98
06/25/21, 14396.63, 14401.71, 14324.26, 14345.18
06/24/21, 14358.30, 14429.15, 14337.65, 14365.96
06/23/21, 14275.09, 14324.74, 14247.58, 14274.24
06/22/21, 14140.30, 14288.49, 14128.01, 14270.42
06/21/21, 14055.03, 14150.91, 13967.89, 14137.23
06/18/21, 14125.12, 14140.61, 14024.60, 14049.58
06/17/21, 13946.70, 14205.43, 13946.52, 14163.81
06/16/21, 14053.12, 14100.11, 13843.60, 13983.01
06/15/21, 14120.81, 14126.25, 14008.93, 14030.41
06/14/21, 14002.14, 14129.33, 13963.94, 14128.20
06/11/21, 13959.47, 13998.65, 13934.00, 13998.30
06/10/21, 13834.26, 13962.98, 13817.83, 13960.35
06/09/21, 13865.51, 13900.72, 13811.05, 13814.94
06/08/21, 13873.46, 13913.40, 13746.42, 13810.86
06/07/21, 13744.15, 13808.41, 13710.11, 13802.89
06/04/21, 13619.79, 13784.77, 13613.57, 13770.77
06/03/21, 13568.91, 13608.54, 13469.85, 13529.68
06/02/21, 13655.71, 13712.68, 13610.16, 13675.79
06/01/21, 13764.27, 13773.45, 13602.12, 13654.59
05/28/21, 13717.00, 13765.80, 13684.83, 13686.51
05/27/21, 13686.86, 13724.76, 13652.13, 13657.85
05/26/21, 13687.71, 13726.06, 13661.06, 13702.74
05/25/21, 13701.30, 13734.41, 13614.54, 13657.73
05/24/21, 13504.39, 13687.60, 13500.12, 13641.75
05/21/21, 13573.22, 13573.84, 13401.53, 13411.74
05/20/21, 13294.59, 13526.01, 13293.10, 13494.09
05/19/21, 12998.53, 13243.98, 12994.35, 13237.91
05/18/21, 13352.26, 13400.52, 13212.85, 13217.68
05/17/21, 13329.86, 13350.15, 13196.57, 13312.91
05/14/21, 13238.99, 13430.00, 13220.18, 13393.12
05/13/21, 13133.73, 13226.64, 13006.77, 13109.15
05/12/21, 13155.07, 13236.89, 12967.18, 13001.63
05/11/21, 13102.64, 13381.66, 13094.76, 13351.27
05/10/21, 13647.73, 13648.49, 13358.63, 13359.08
05/07/21, 13715.56, 13814.66, 13669.78, 13719.63
05/06/21, 13490.94, 13617.34, 13403.46, 13613.73
05/05/21, 13649.12, 13676.86, 13478.58, 13503.37
05/04/21, 13680.63, 13705.38, 13396.11, 13544.67
05/03/21, 13923.04, 13955.00, 13784.66, 13799.72
04/30/21, 13857.79, 13969.21, 13838.82, 13860.76
04/29/21, 14063.94, 14073.48, 13836.10, 13970.20
04/28/21, 13953.61, 13992.07, 13895.15, 13901.62
04/27/21, 14048.13, 14048.34, 13931.18, 13960.28
04/26/21, 13954.94, 14039.40, 13919.93, 14026.16
04/23/21, 13794.49, 13989.43, 13789.44, 13941.44
04/22/21, 13920.88, 13954.03, 13716.76, 13762.36
04/21/21, 13768.92, 13939.70, 13717.44, 13935.15
04/20/21, 13891.96, 13934.89, 13730.59, 13809.30
04/19/21, 13970.83, 14025.64, 13835.75, 13907.67
04/16/21, 14035.96, 14050.38, 13966.54, 14041.91
04/15/21, 13934.87, 14040.11, 13931.01, 14026.19
04/14/21, 13988.86, 13990.54, 13782.18, 13803.91
04/13/21, 13874.58, 14002.53, 13874.58, 13986.49
04/12/21, 13792.74, 13839.39, 13747.63, 13819.35
04/09/21, 13709.67, 13849.31, 13674.92, 13845.05
04/08/21, 13730.73, 13763.18, 13703.51, 13758.51
04/07/21, 13553.90, 13648.80, 13532.63, 13616.70
04/06/21, 13567.20, 13660.29, 13551.60, 13578.46
04/05/21, 13434.04, 13623.60, 13420.81, 13598.16
04/01/21, 13268.88, 13333.41, 13255.82, 13329.51
03/31/21, 12970.33, 13167.06, 12966.65, 13091.44
03/30/21, 12904.01, 12929.46, 12798.03, 12896.53
03/29/21, 12950.51, 13013.48, 12836.60, 12965.74
03/26/21, 12777.27, 12992.30, 12721.66, 12979.12
03/25/21, 12707.58, 12845.66, 12627.93, 12780.51
03/24/21, 13072.82, 13077.49, 12797.84, 12798.88
03/23/21, 13127.17, 13180.66, 12993.50, 13017.79
03/22/21, 12943.14, 13167.47, 12943.14, 13086.51
03/19/21, 12792.67, 12906.02, 12704.07, 12866.99
03/18/21, 13006.29, 13040.36, 12781.53, 12789.14
03/17/21, 13024.83, 13280.29, 12950.08, 13202.38
03/16/21, 13156.65, 13297.48, 13091.78, 13152.28
03/15/21, 12936.13, 13085.01, 12885.64, 13082.54
03/12/21, 12873.39, 12943.58, 12778.13, 12937.29
03/11/21, 12960.53, 13117.86, 12920.00, 13052.90
03/10/21, 12950.25, 12979.38, 12726.85, 12752.07
03/09/21, 12635.45, 12868.52, 12592.83, 12794.49
03/08/21, 12629.56, 12718.58, 12287.57, 12299.08
03/05/21, 12594.16, 12700.95, 12208.39, 12668.51
03/04/21, 12655.92, 12799.07, 12314.16, 12464.00
03/03/21, 13020.10, 13057.29, 12679.90, 12683.33
03/02/21, 13297.76, 13301.63, 13052.12, 13059.95
03/01/21, 13106.02, 13293.78, 13051.70, 13282.95
02/26/21, 12958.97, 13090.36, 12764.34, 12909.44
02/25/21, 13197.75, 13294.56, 12773.77, 12828.31
02/24/21, 13095.86, 13312.43, 12971.82, 13302.19
02/23/21, 12982.36, 13259.85, 12758.12, 13194.71
02/22/21, 13414.04, 13447.37, 13220.77, 13223.74
02/19/21, 13686.23, 13701.69, 13545.45, 13580.78
02/18/21, 13556.01, 13669.94, 13477.17, 13637.51
02/17/21, 13636.15, 13713.14, 13552.66, 13699.71
02/16/21, 13841.03, 13879.77, 13726.78, 13773.77
02/12/21, 13695.90, 13816.25, 13656.78, 13807.70
02/11/21, 13723.63, 13747.19, 13637.19, 13734.35
02/10/21, 13751.42, 13770.91, 13531.93, 13655.27
02/09/21, 13667.14, 13741.78, 13664.70, 13687.08
02/08/21, 13672.33, 13698.41, 13607.96, 13695.02
02/05/21, 13592.77, 13642.97, 13527.81, 13603.96
02/04/21, 13454.85, 13563.13, 13406.44, 13560.89
02/03/21, 13555.03, 13561.45, 13400.08, 13402.37
02/02/21, 13371.36, 13501.23, 13363.75, 13456.12
02/01/21, 13067.65, 13280.22, 12983.10, 13248.90
01/29/21, 13124.70, 13167.87, 12845.43, 12925.38
01/28/21, 13163.32, 13401.85, 13150.10, 13201.53
01/27/21, 13371.16, 13393.51, 13034.14, 13112.65
01/26/21, 13507.47, 13536.30, 13440.32, 13490.19
01/25/21, 13515.63, 13563.70, 13205.59, 13483.29
01/22/21, 13356.18, 13404.77, 13336.90, 13366.40
01/21/21, 13356.70, 13433.69, 13297.79, 13404.99
01/20/21, 13155.11, 13332.26, 13138.31, 13296.45
01/19/21, 12921.61, 13012.09, 12861.30, 12996.54
01/15/21, 12898.09, 12941.29, 12758.10, 12803.93
01/14/21, 13010.94, 13037.05, 12886.16, 12898.69
01/13/21, 12911.87, 13008.84, 12878.02, 12973.63
01/12/21, 12916.10, 12957.43, 12783.71, 12892.09
01/11/21, 12961.50, 13023.22, 12883.59, 12902.49
01/08/21, 13037.24, 13113.09, 12939.73, 13105.20
01/07/21, 12745.41, 12966.68, 12744.82, 12939.57
01/06/21, 12601.26, 12803.29, 12569.42, 12623.35
01/05/21, 12663.13, 12809.67, 12663.13, 12802.38
01/04/21, 12950.22, 12950.22, 12537.42, 12694.66
12/31/20, 12852.96, 12904.09, 12804.75, 12888.28
12/30/20, 12900.03, 12917.45, 12828.78, 12845.36
12/29/20, 12909.86, 12925.53, 12816.59, 12843.49
12/28/20, 12813.97, 12861.91, 12747.05, 12838.86
12/24/20, 12668.19, 12732.55, 12665.80, 12711.01
12/23/20, 12733.75, 12737.59, 12649.60, 12653.14
12/22/20, 12715.48, 12761.23, 12606.42, 12717.56
12/21/20, 12575.60, 12706.44, 12474.03, 12690.26
12/18/20, 12786.92, 12793.47, 12611.22, 12738.18
12/17/20, 12741.64, 12760.97, 12685.98, 12752.06
12/16/20, 12607.87, 12698.11, 12568.71, 12668.16
12/15/20, 12565.28, 12596.84, 12467.57, 12595.92
12/14/20, 12427.86, 12544.31, 12426.25, 12462.21
12/11/20, 12327.07, 12378.60, 12236.81, 12375.41
12/10/20, 12268.47, 12447.85, 12226.13, 12401.74
12/09/20, 12626.97, 12643.24, 12311.30, 12364.64
12/08/20, 12574.84, 12651.35, 12504.97, 12635.72
12/07/20, 12523.57, 12610.00, 12523.12, 12596.47
12/04/20, 12479.91, 12531.22, 12450.51, 12528.48
12/03/20, 12469.16, 12538.92, 12445.36, 12467.13
12/02/20, 12390.58, 12472.25, 12318.27, 12456.41
12/01/20, 12387.62, 12510.02, 12338.36, 12455.33
11/30/20, 12278.78, 12299.61, 12090.93, 12268.32
11/27/20, 12220.37, 12306.71, 12214.44, 12258.21
11/25/20, 12112.11, 12174.99, 12081.51, 12152.22
11/24/20, 11952.70, 12094.16, 11878.31, 12079.81
11/23/20, 11959.89, 12001.83, 11817.53, 11905.94
11/20/20, 11976.00, 12017.42, 11903.57, 11906.44
11/19/20, 11863.12, 12000.29, 11842.66, 11985.43
11/18/20, 11963.36, 12027.15, 11892.54, 11894.71
11/17/20, 12030.27, 12047.13, 11964.20, 11977.49
11/16/20, 11925.36, 12035.50, 11891.85, 12013.38
11/13/20, 11910.62, 11957.09, 11808.94, 11937.84
11/12/20, 11924.15, 11976.89, 11786.09, 11827.14
11/11/20, 11734.82, 11904.13, 11714.32, 11892.93
11/10/20, 11704.46, 11761.95, 11512.47, 11624.29
11/09/20, 12194.71, 12268.66, 11818.25, 11830.39
11/06/20, 12044.29, 12116.91, 11895.50, 12091.35
11/05/20, 12021.77, 12117.04, 11977.07, 12078.07
11/04/20, 11627.76, 11846.46, 11564.91, 11777.02
11/03/20, 11155.84, 11356.08, 11115.55, 11279.91
11/02/20, 11152.48, 11222.52, 10957.11, 11084.76
10/30/20, 11265.70, 11293.76, 10960.02, 11052.95
10/29/20, 11214.33, 11467.38, 11187.07, 11350.74
10/28/20, 11400.48, 11426.10, 11136.10, 11142.76
10/27/20, 11560.86, 11633.49, 11503.10, 11598.95
10/26/20, 11584.17, 11708.08, 11360.73, 11504.52
10/23/20, 11680.73, 11693.01, 11569.09, 11692.57
10/22/20, 11712.64, 11739.22, 11529.73, 11662.91
10/21/20, 11686.19, 11789.46, 11646.48, 11665.37
10/20/20, 11679.08, 11801.40, 11613.76, 11677.84
10/19/20, 11913.01, 11962.47, 11606.48, 11634.35
10/16/20, 11952.12, 12034.13, 11824.14, 11852.17
10/15/20, 11767.27, 11928.63, 11765.48, 11898.57
10/14/20, 12105.10, 12159.21, 11913.57, 11985.36
10/13/20, 12131.07, 12187.78, 12032.75, 12083.17
10/12/20, 11900.12, 12204.75, 11880.23, 12088.11
10/09/20, 11615.57, 11727.60, 11600.86, 11725.85
10/08/20, 11576.44, 11582.78, 11510.24, 11550.94
10/07/20, 11412.65, 11519.55, 11382.48, 11503.19
10/06/20, 11476.67, 11536.42, 11256.26, 11291.27
10/05/20, 11345.24, 11512.06, 11336.07, 11509.06
10/02/20, 11328.85, 11479.08, 11225.17, 11255.69
10/01/20, 11554.96, 11606.73, 11488.59, 11583.20
09/30/20, 11328.55, 11535.02, 11328.55, 11418.06
09/29/20, 11354.70, 11396.22, 11305.79, 11322.95
09/28/20, 11332.32, 11369.40, 11243.24, 11364.45
09/25/20, 10910.50, 11177.73, 10851.68, 11151.13
09/24/20, 10746.35, 11026.43, 10728.41, 10896.47
09/23/20, 11167.22, 11179.59, 10806.05, 10833.33
09/22/20, 11082.09, 11207.08, 10943.26, 11186.37
09/21/20, 10768.01, 10984.76, 10677.85, 10980.22
09/18/20, 11147.80, 11153.97, 10769.40, 10936.98
09/17/20, 10965.74, 11160.04, 10936.80, 11080.95
09/16/20, 11467.90, 11486.09, 11242.96, 11247.60
09/15/20, 11432.94, 11495.40, 11367.20, 11438.87
09/14/20, 11250.80, 11363.25, 11192.82, 11277.76
09/11/20, 11251.19, 11280.41, 10945.22, 11087.40
09/10/20, 11501.43, 11566.34, 11095.94, 11154.12
09/09/20, 11308.25, 11480.37, 11197.13, 11395.85
09/08/20, 11143.91, 11400.45, 11055.16, 11068.26
09/04/20, 11686.24, 11846.18, 11145.99, 11622.13
09/03/20, 12195.75, 12235.00, 11662.10, 11771.37
09/02/20, 12417.45, 12439.48, 12176.18, 12420.54
09/01/20, 12203.36, 12300.44, 12132.78, 12292.86
08/31/20, 12017.46, 12167.46, 12000.11, 12110.70
08/28/20, 11992.68, 12018.15, 11928.69, 11995.85
08/27/20, 11997.89, 12047.99, 11842.84, 11926.16
08/26/20, 11779.35, 11979.65, 11768.00, 11971.94
08/25/20, 11610.58, 11723.94, 11580.90, 11721.81
08/24/20, 11703.34, 11728.09, 11535.55, 11626.17
08/21/20, 11476.85, 11574.79, 11461.53, 11555.16
08/20/20, 11277.05, 11497.18, 11268.46, 11477.05
08/19/20, 11397.23, 11440.22, 11303.40, 11318.64
08/18/20, 11339.76, 11421.10, 11279.08, 11399.03
08/17/20, 11231.97, 11306.47, 11228.15, 11288.57
08/14/20, 11187.82, 11213.27, 11106.93, 11164.45
08/13/20, 11174.64, 11271.22, 11139.64, 11178.37
08/12/20, 10972.07, 11190.25, 10970.87, 11157.72
08/11/20, 11039.68, 11090.92, 10855.06, 10876.08
08/10/20, 11153.51, 11159.38, 10941.87, 11085.17
08/07/20, 11235.24, 11276.30, 11044.60, 11139.39
08/06/20, 11116.49, 11282.23, 11090.50, 11267.08
08/05/20, 11107.24, 11141.68, 11077.70, 11125.44
08/04/20, 11048.50, 11097.85, 11002.55, 11096.54
08/03/20, 11018.02, 11085.50, 10997.68, 11055.08
07/31/20, 10886.36, 10908.34, 10707.40, 10905.88
07/30/20, 10578.63, 10737.03, 10531.78, 10715.51
07/29/20, 10602.40, 10694.88, 10587.19, 10662.98
07/28/20, 10644.33, 10662.19, 10527.43, 10532.50
07/27/20, 10547.11, 10689.55, 10527.65, 10674.38
07/24/20, 10389.53, 10543.42, 10313.94, 10483.13
07/23/20, 10853.16, 10885.38, 10531.22, 10580.59
07/22/20, 10850.92, 10910.24, 10776.24, 10870.75
07/21/20, 11015.54, 11017.43, 10800.87, 10833.07
07/20/20, 10672.96, 10971.52, 10621.90, 10952.08
07/17/20, 10651.59, 10680.70, 10558.78, 10645.22
07/16/20, 10589.86, 10658.90, 10495.09, 10626.46
07/15/20, 10752.11, 10780.40, 10570.96, 10701.68
07/14/20, 10502.85, 10701.88, 10370.79, 10689.52
07/13/20, 10951.54, 11069.26, 10574.56, 10602.21
07/10/20, 10751.77, 10842.78, 10639.48, 10836.33
07/09/20, 10745.87, 10785.97, 10574.97, 10754.59
07/08/20, 10594.41, 10669.13, 10528.82, 10666.70
07/07/20, 10595.94, 10704.93, 10516.63, 10524.01
07/06/20, 10487.70, 10625.09, 10485.82, 10604.06
07/02/20, 10386.38, 10432.55, 10328.78, 10341.89
07/01/20, 10160.41, 10321.77, 10142.75, 10279.25
06/30/20, 9970.21, 10185.35, 9956.83, 10156.85
06/29/20, 9850.55, 9965.08, 9742.90, 9961.16
06/26/20, 10087.08, 10093.98, 9837.74, 9849.36
06/25/20, 10003.50, 10110.29, 9901.21, 10101.83
06/24/20, 10183.77, 10232.43, 9943.25, 10002.70
06/23/20, 10192.42, 10306.90, 10172.07, 10209.82
06/22/20, 10009.00, 10134.64, 9989.49, 10130.33
06/19/20, 10104.63, 10121.67, 9937.82, 10008.64
06/18/20, 9972.35, 10018.56, 9942.10, 10012.05
06/17/20, 9998.86, 10058.65, 9952.50, 9982.48
06/16/20, 9983.65, 10010.89, 9801.45, 9949.37
06/15/20, 9517.14, 9809.41, 9489.58, 9776.89
06/12/20, 9785.58, 9849.01, 9499.09, 9663.77
06/11/20, 9907.56, 9978.19, 9586.25, 9588.48
06/10/20, 10037.98, 10155.20, 10022.44, 10094.26
06/09/20, 9861.18, 10006.90, 9859.00, 9967.17
06/08/20, 9805.69, 9904.52, 9753.88, 9901.52
06/05/20, 9673.09, 9846.63, 9659.45, 9824.39
06/04/20, 9672.17, 9741.97, 9577.70, 9629.66
06/03/20, 9689.72, 9729.69, 9648.93, 9704.69
06/02/20, 9603.18, 9660.08, 9511.88, 9657.31
06/01/20, 9526.43, 9609.38, 9515.34, 9598.89
05/29/20, 9440.64, 9573.56, 9379.93, 9555.52
05/28/20, 9404.83, 9568.89, 9391.84, 9416.71
05/27/20, 9366.63, 9445.06, 9182.44, 9442.05
05/26/20, 9570.53, 9570.53, 9379.90, 9389.98
05/22/20, 9363.68, 9421.93, 9325.07, 9413.99
05/21/20, 9487.63, 9515.06, 9361.83, 9377.99
05/20/20, 9415.25, 9498.28, 9412.84, 9485.02
05/19/20, 9326.28, 9422.90, 9296.25, 9298.54
05/18/20, 9281.35, 9367.54, 9248.78, 9331.93
05/15/20, 8976.29, 9157.47, 8958.08, 9152.64
05/14/20, 8946.45, 9097.75, 8860.77, 9094.43
05/13/20, 9123.69, 9209.49, 8890.16, 9000.08
05/12/20, 9326.06, 9354.44, 9109.09, 9112.45
05/11/20, 9155.21, 9346.27, 9155.21, 9298.92
05/08/20, 9165.70, 9224.49, 9126.97, 9220.35
05/07/20, 9104.67, 9136.18, 9045.23, 9101.88
05/06/20, 8997.02, 9065.58, 8950.90, 8984.86
05/05/20, 8922.39, 9031.00, 8900.57, 8930.62
05/04/20, 8683.94, 8840.33, 8665.40, 8834.11
05/01/20, 8791.88, 8887.58, 8688.58, 8718.18
04/30/20, 9005.24, 9023.03, 8920.42, 9000.51
04/29/20, 8871.04, 9025.82, 8832.00, 8982.76
04/28/20, 8913.28, 8918.38, 8668.67, 8677.60
04/27/20, 8865.58, 8887.62, 8803.89, 8837.66
04/24/20, 8666.57, 8791.35, 8599.99, 8786.60
04/23/20, 8693.73, 8796.48, 8624.63, 8641.50
04/22/20, 8575.57, 8708.48, 8550.61, 8664.63
04/21/20, 8639.74, 8663.09, 8359.84, 8403.00
04/20/20, 8742.54, 8855.18, 8725.32, 8726.51
04/17/20, 8876.66, 8879.24, 8704.38, 8832.41
04/16/20, 8689.09, 8793.35, 8605.51, 8757.83
04/15/20, 8548.47, 8666.24, 8500.56, 8591.96
04/14/20, 8489.27, 8708.55, 8470.74, 8692.16
04/13/20, 8209.68, 8338.15, 8158.58, 8332.74
04/09/20, 8284.31, 8334.23, 8167.93, 8238.53
04/08/20, 8134.30, 8254.41, 8058.41, 8229.54
04/07/20, 8287.48, 8305.59, 8043.07, 8049.31
04/06/20, 7819.06, 8110.66, 7763.09, 8081.66
04/03/20, 7631.57, 7673.49, 7439.78, 7528.11
04/02/20, 7445.88, 7641.86, 7432.28, 7635.66
04/01/20, 7582.78, 7701.68, 7423.97, 7486.29
03/31/20, 7855.74, 8011.60, 7765.45, 7813.50
03/30/20, 7678.83, 7902.09, 7651.43, 7889.01
03/27/20, 7657.44, 7817.74, 7580.22, 7588.37
03/26/20, 7549.83, 7913.11, 7549.83, 7897.13
03/25/20, 7543.96, 7777.61, 7390.41, 7469.62
03/24/20, 7348.99, 7555.91, 7304.39, 7553.82
03/23/20, 6952.71, 7145.29, 6771.91, 7006.92
03/20/20, 7391.22, 7487.83, 6969.77, 6994.29
03/19/20, 7190.21, 7514.13, 7037.47, 7288.52
03/18/20, 7023.86, 7336.88, 6837.53, 7175.18
03/17/20, 7198.53, 7550.13, 6959.15, 7473.95
03/16/20, 7502.26, 7563.44, 6993.60, 7020.38
03/13/20, 7683.04, 7998.51, 7301.88, 7995.26
03/12/20, 7452.76, 7808.31, 7255.61, 7263.65
03/11/20, 8166.26, 8224.73, 7900.99, 8006.12
03/10/20, 8213.97, 8376.44, 7942.13, 8372.27
03/09/20, 7912.14, 8241.77, 7912.15, 7948.03
03/06/20, 8395.95, 8571.88, 8319.91, 8530.34
03/05/20, 8713.19, 8864.19, 8613.91, 8671.66
03/04/20, 8745.64, 8952.11, 8669.76, 8949.28
03/03/20, 8892.68, 9000.46, 8516.59, 8594.49
03/02/20, 8569.91, 8879.39, 8446.50, 8877.98
02/28/20, 8133.85, 8490.47, 8133.85, 8461.83
02/27/20, 8632.54, 8786.68, 8430.53, 8436.67
02/26/20, 8883.01, 9032.88, 8813.92, 8873.76
02/25/20, 9167.33, 9183.78, 8807.10, 8834.87
02/24/20, 9055.30, 9194.91, 9028.88, 9079.63
02/21/20, 9582.54, 9594.00, 9406.38, 9446.69
02/20/20, 9696.66, 9714.23, 9513.23, 9627.83
02/19/20, 9683.94, 9736.57, 9676.07, 9718.73
02/18/20, 9567.27, 9647.72, 9567.27, 9629.80
02/14/20, 9613.88, 9634.75, 9583.08, 9623.58
02/13/20, 9540.67, 9636.41, 9532.74, 9595.70
02/12/20, 9569.82, 9615.91, 9552.03, 9613.20
02/11/20, 9567.82, 9600.05, 9493.63, 9517.86
02/10/20, 9373.20, 9517.74, 9373.19, 9516.84
02/07/20, 9397.76, 9453.24, 9376.91, 9401.10
02/06/20, 9395.69, 9448.72, 9357.86, 9445.92
02/05/20, 9441.34, 9442.75, 9311.88, 9367.48
02/04/20, 9256.94, 9352.96, 9224.86, 9334.06
02/03/20, 9033.52, 9148.50, 9031.07, 9126.23
01/31/20, 9169.91, 9170.22, 8961.59, 8991.51
01/30/20, 9038.92, 9140.69, 9019.72, 9136.09
01/29/20, 9141.52, 9153.08, 9067.28, 9101.61
01/28/20, 9013.23, 9111.32, 8994.28, 9090.93
01/27/20, 8913.16, 9001.44, 8910.97, 8952.18
01/24/20, 9266.35, 9272.37, 9101.44, 9141.47
01/23/20, 9186.14, 9221.13, 9145.23, 9216.98
01/22/20, 9212.35, 9242.48, 9179.27, 9188.57
01/21/20, 9145.64, 9187.42, 9141.78, 9166.63
01/17/20, 9159.48, 9176.47, 9118.98, 9173.73
01/16/20, 9088.08, 9126.07, 9066.31, 9125.00
01/15/20, 9039.31, 9078.87, 9008.95, 9035.67
01/14/20, 9068.02, 9080.16, 9020.92, 9033.42
01/13/20, 9007.94, 9071.53, 8991.35, 9070.65
01/10/20, 9021.88, 9024.87, 8951.83, 8966.64
01/09/20, 8990.04, 9004.56, 8938.53, 8989.63
01/08/20, 8845.45, 8953.55, 8834.94, 8912.37
01/07/20, 8857.14, 8872.47, 8821.68, 8846.45
01/06/20, 8713.89, 8849.98, 8713.89, 8848.52
01/03/20, 8755.17, 8843.65, 8755.16, 8793.90
01/02/20, 8802.22, 8873.63, 8786.90, 8872.22
12/31/19, 8681.33, 8735.43, 8674.38, 8733.07
12/30/19, 8766.39, 8768.30, 8671.92, 8709.73
12/27/19, 8805.86, 8811.10, 8749.86, 8770.98
12/26/19, 8717.95, 8778.33, 8716.03, 8778.31
12/24/19, 8705.30, 8708.22, 8684.12, 8699.51
12/23/19, 8703.06, 8710.90, 8690.15, 8696.01
12/20/19, 8666.57, 8687.66, 8656.48, 8678.49
12/19/19, 8592.68, 8642.74, 8592.68, 8641.29
12/18/19, 8587.20, 8608.10, 8578.56, 8580.62
12/17/19, 8586.33, 8592.45, 8564.15, 8575.70
12/16/19, 8544.26, 8584.78, 8542.42, 8570.33
12/13/19, 8461.42, 8517.52, 8441.88, 8487.71
12/12/19, 8391.92, 8493.11, 8380.09, 8466.89
12/11/19, 8371.65, 8408.08, 8361.37, 8402.61
12/10/19, 8364.55, 8392.89, 8339.37, 8354.29
12/09/19, 8388.75, 8425.77, 8359.87, 8362.74
12/06/19, 8370.23, 8405.85, 8365.25, 8397.37
12/05/19, 8321.19, 8321.19, 8272.83, 8308.40
12/04/19, 8291.86, 8316.46, 8285.88, 8296.53
12/03/19, 8201.63, 8258.41, 8167.35, 8254.74
12/02/19, 8409.87, 8409.87, 8274.60, 8309.26
11/29/19, 8422.02, 8435.96, 8402.13, 8403.68
11/27/19, 8407.23, 8445.61, 8399.63, 8444.71
11/26/19, 8374.26, 8398.04, 8364.11, 8385.75
11/25/19, 8309.55, 8372.82, 8309.55, 8371.93
11/22/19, 8287.25, 8292.11, 8229.49, 8272.05
11/21/19, 8273.95, 8282.33, 8242.22, 8265.62
11/20/19, 8315.55, 8339.27, 8226.25, 8283.75
11/19/19, 8357.43, 8357.80, 8308.27, 8338.74
11/18/19, 8303.22, 8340.41, 8274.68, 8328.48
11/15/19, 8303.84, 8315.90, 8284.20, 8315.52
11/14/19, 8238.85, 8264.94, 8212.59, 8257.83
11/13/19, 8235.68, 8274.61, 8233.38, 8259.81
11/12/19, 8249.62, 8293.18, 8238.33, 8263.79
11/11/19, 8212.37, 8245.89, 8202.36, 8241.91
11/08/19, 8208.37, 8256.29, 8186.31, 8255.89
11/07/19, 8237.68, 8271.82, 8198.91, 8219.65
11/06/19, 8204.34, 8204.34, 8157.36, 8196.03
11/05/19, 8225.34, 8229.09, 8191.05, 8210.18
11/04/19, 8218.93, 8228.32, 8197.32, 8210.66
11/01/19, 8121.95, 8161.98, 8111.73, 8161.17
10/31/19, 8100.62, 8110.44, 8041.66, 8083.83
10/30/19, 8056.90, 8096.32, 8017.92, 8083.11
10/29/19, 8101.55, 8108.60, 8045.65, 8047.51
10/28/19, 8071.39, 8119.73, 8070.90, 8110.67
10/25/19, 7926.60, 8033.29, 7926.60, 8029.22
10/24/19, 7956.23, 7969.66, 7912.72, 7966.72
10/23/19, 7858.48, 7890.21, 7845.09, 7889.47
